id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42857266,Modern and quiet apartment near to EU district,121794295,Arif,,Schaerbeek,50.85589,4.38644,Entire home/apt,90,1,33,2022-05-10,1.37,1,0,6,
42860688,"Appartement très sympa & zen, haut de Saint-Gilles",11871659,Sophie,,Saint-Gilles,50.82776,4.35207,Entire home/apt,75,2,1,2021-05-16,0.08,1,52,0,
42863657,❤ StudioRoom Private Bath & Kitchen Corner next EC,2315621,Aerlin,,Schaerbeek,50.85213,4.39058,Entire home/apt,37,2,73,2022-05-29,2.88,4,212,44,
42873294,Large bright appartment in EU district area,7545572,Stéphanie,,Schaerbeek,50.85307,4.39526,Entire home/apt,150,2,14,2022-06-04,1.06,1,38,13,
42873884,Room for two close from the Gare du Midi,340901024,Alexandre,,Saint-Gilles,50.83667,4.33953,Private room,144,1,117,2022-05-24,5.09,3,257,90,
42874663,Room for two close from the Gare du Midi,340901024,Alexandre,,Saint-Gilles,50.83667,4.33953,Private room,144,1,20,2022-06-12,0.85,3,251,13,
42874889,Room for 4 close from the Gare du Midi,340901024,Alexandre,,Saint-Gilles,50.83667,4.33953,Private room,184,1,13,2022-05-02,0.56,3,205,10,
42888175,Bel appartement d'artiste / spatieux et bohème,3276265,Camille,,Anderlecht,50.84269,4.33139,Entire home/apt,60,4,0,,,1,127,0,
42902528,Magnifique studio à proximité de toutes facilités,235840822,Majid,,Woluwe-Saint-Lambert,50.84634,4.44427,Entire home/apt,45,10,14,2022-05-10,0.61,2,356,8,
42903072,Brand new and modern apartment in Brussels!,245591803,Kevin,,Woluwe-Saint-Lambert,50.856,4.43178,Entire home/apt,105,1,1,2022-01-11,0.19,1,72,1,
42920401,Louisa charming appart with one bedroom + garden,59005766,Martin,,Ixelles,50.83261,4.36241,Entire home/apt,60,5,2,2022-04-14,0.07,1,160,1,
42949706,Great room in a stylish maison de maitre,341952753,Pierre And Maria,,Ixelles,50.81639,4.36936,Private room,40,1,4,2021-09-16,0.40,2,79,4,
42952023,Delightful apartement in the Marolles,32285158,Virginie,,Bruxelles,50.83976,4.34813,Entire home/apt,80,5,0,,,1,27,0,
42960685,Amazing brand new studio - perfect loc!,1019576,Pauline,,Schaerbeek,50.85752,4.38934,Entire home/apt,55,3,37,2022-05-04,1.39,7,127,21,
42961115,Splendid brand new studio - perfect loc!,1019576,Pauline,,Schaerbeek,50.85559,4.3903,Entire home/apt,55,3,40,2022-05-26,1.66,7,149,24,
42962681,Charming & quiet loft (back house) in Saint-Gilles,3668382,Edouard,,Saint-Gilles,50.83441,4.33824,Entire home/apt,49,28,0,,,6,288,0,
42970981,Cozy flat one block away from Parvis St. Gilles,6696843,Carolina Mendonça,,Saint-Gilles,50.83122,4.34897,Entire home/apt,42,3,4,2021-11-15,0.16,1,15,3,
42996606,Stylish flat in the heart of Brussels,39757470,Leila,,Forest,50.8263,4.33573,Entire home/apt,65,7,9,2022-06-06,0.36,11,285,8,
43066649,New cosy full equipped flat  Brussels,153365897,Anna,,Molenbeek-Saint-Jean,50.85899,4.30443,Entire home/apt,65,1,102,2022-06-09,4.09,1,104,82,
43066783,Cosy room in trendy area with good transport,3392065,Marc,,Saint-Gilles,50.82374,4.3486,Private room,44,3,15,2022-04-16,0.70,1,0,11,
43093093,Brussels Cosy Voltaire Residence,172298771,Yann,,Schaerbeek,50.8706,4.37984,Entire home/apt,100,20,8,2022-05-01,0.71,28,289,8,
43990678,Room in house with character,84743559,Joel,,Koekelberg,50.86038,4.33119,Private room,21,3,13,2021-01-29,0.56,1,0,0,
43997357,Chambre single avec douche privative,101788171,Francoise,,Uccle,50.7961,4.369,Private room,50,2,2,2022-02-17,0.46,1,48,2,
44001595,"1Chb. dans 1 appt. vue Atomium, près de UZ Bxls.",156836933,Amelie,,Jette,50.88869,4.31802,Private room,31,1,10,2022-06-01,0.49,2,153,9,
44008169,Quiet and Minimalist Space...,352655527,Dominique,,Ixelles,50.82287,4.36422,Private room,29,2,63,2022-06-12,2.69,1,157,43,
44014370,0°Garden City &Apartment 1XBed Extended stays,91323429,Dominique,,Bruxelles,50.84078,4.37779,Entire home/apt,57,80,0,,,3,165,0,
44017595,Cosy  studio near av Louise et châtelain/UE,26467820,Mireille,,Ixelles,50.82885,4.35837,Entire home/apt,65,2,1,2020-07-23,0.04,1,0,0,
44041313,Duplex in Louise,353025552,David,,Ixelles,50.83583,4.3571,Entire home/apt,100,2,59,2022-06-09,2.80,2,316,53,
44059390,Quiet appartement in the center of Brussels,38913861,Gilles,,Bruxelles,50.84486,4.3464,Entire home/apt,55,2,0,,,1,0,0,
44059503,Beautiful duplex - Uccle,43635537,Lola,,Uccle,50.80247,4.33879,Entire home/apt,100,3,3,2021-05-25,0.21,1,0,0,
44064123,Superbe Chambre et salle de bain privée avec WC.,239576197,Aissa,,Anderlecht,50.84237,4.33079,Private room,50,1,1,2021-05-23,0.08,2,75,0,
44064144,Logement entier de 3 chambres à Bruxelles,239576197,Aissa,,Anderlecht,50.84387,4.32997,Entire home/apt,120,5,0,,,2,106,0,
44071170,"Superbe appartement luxueux, spacieux et moderne",301205328,Samina,,Ixelles,50.82003,4.38587,Entire home/apt,100,1,0,,,2,106,0,
44073235,Vegan Jungle,167394054,Leen,,Schaerbeek,50.85934,4.38324,Private room,50,2,12,2022-04-29,0.51,1,72,8,
44074278,"New! In the HEART of Brussels, Flagey",5430600,Farah,,Ixelles,50.82893,4.37324,Entire home/apt,70,4,43,2022-05-22,1.93,2,0,26,
44097548,Private floor- EU district,65268643,Mel,,Schaerbeek,50.84788,4.39367,Private room,69,1,34,2022-05-23,2.67,2,361,33,
44103720,Splendide appartement centre/quartier européen,28362589,Caroline,,Bruxelles,50.84931,4.36748,Entire home/apt,80,1,2,2020-08-21,0.09,2,0,0,
44110686,50m2 Appartment very near to the city center,40012676,Jabir,,Saint-Gilles,50.83342,4.33657,Entire home/apt,54,4,3,2021-11-01,0.13,1,0,1,
44122234,2 Bedroom aparment in calm area in Brussels.,203240545,Fatih,,Woluwe-Saint-Pierre,50.83751,4.41993,Entire home/apt,59,20,0,,,2,354,0,
44131610,Chambre spacieuse dans un appartement cosy,3836941,Chloé,,Etterbeek,50.83169,4.38437,Private room,45,2,0,,,1,0,0,
44134835,Appartement calme et lumineux à Bruxelles,3595223,Sy,,Uccle,50.78492,4.32978,Entire home/apt,55,14,8,2021-10-02,0.34,1,287,2,
44138172,New studio 𝗶𝗻 𝗯𝗿𝘂𝘅𝗲𝗹𝗹𝗲𝘀 𝗰𝗲𝗻𝘁𝗲𝗿 with terrace,84837460,C,,Bruxelles,50.86371,4.35297,Entire home/apt,63,1,164,2022-06-01,7.50,7,21,92,
44143615,Pentahotel Brussels City Centre,354974347,Pentahotel Brussels City Centre,,Saint-Gilles,50.83096,4.35653,Hotel room,0,1,0,,,1,0,0,
44162840,Luxurious Apartment - Park du Cinquantenaire,121813798,Ilan,,Etterbeek,50.84277,4.3991,Entire home/apt,60,8,3,2022-05-26,0.14,1,73,2,
44165333,"Cozy, chaleureux et lumineux",15550470,Chloé,,Saint-Gilles,50.83003,4.33888,Entire home/apt,70,4,9,2022-05-17,0.39,1,0,7,
44172067,The Augustin,355642496,The Augustin,,Bruxelles,50.84103,4.3434,Hotel room,0,1,0,,,1,0,0,
44172523,Fully renoveted apartment @Saint-gilles @Forest,10700508,Rachel,,Forest,50.82443,4.33667,Entire home/apt,76,10,12,2022-05-29,0.52,1,342,10,
44172958,Cosy and spacious next to Parc Duden,2729191,Marie,,Forest,50.82017,4.32791,Entire home/apt,120,3,1,2021-10-20,0.13,1,78,1,
44177535,Agréable studio lumineux à Ixelles,311832211,Aurélie,,Ixelles,50.82574,4.38125,Entire home/apt,65,1,0,,,1,0,0,
44184456,"Flat, Brussels",181295959,Laurent,,Ixelles,50.83275,4.36897,Entire home/apt,53,3,3,2020-08-16,0.13,1,0,0,
44186932,"Grande chambre, à 2 minutes de la gare du midi",229349626,Gwen,,Saint-Gilles,50.83229,4.3377,Private room,40,7,5,2022-05-09,0.32,1,319,4,
44204304,Private room (+toilet) in a shared apartment,14227852,Maïté,,Schaerbeek,50.85432,4.38837,Private room,52,1,5,2022-06-09,0.55,1,164,5,
44229170,Sunny and cute studio with view on gardens,36549801,Elise,,Ixelles,50.83136,4.36593,Entire home/apt,60,3,11,2021-11-14,0.48,1,0,5,
44238560,Arrière-maison à Ixelles,6241897,Gauthier,,Ixelles,50.83099,4.3726,Entire home/apt,155,3,3,2022-01-03,0.47,1,117,3,
44260065,Beautiful apartment in Brussels,36077421,Lionel,,Saint-Josse-ten-Noode,50.85057,4.37591,Entire home/apt,35,25,0,,,2,0,0,
44273947,Cosy room near Brussels center,163327270,Isaac,,Bruxelles,50.87471,4.34995,Private room,22,3,1,2020-09-16,0.05,1,0,0,
44274690,Great studio with rooftop in the city center,276585064,Charlotte,,Bruxelles,50.85787,4.35296,Entire home/apt,46,28,2,2021-10-24,0.23,21,195,2,
44278087,Lovely 1 bedroom next to le Châtelain,276585064,Charlotte,,Ixelles,50.82316,4.36208,Entire home/apt,61,1,3,2021-08-15,0.13,21,225,1,
44287367,Room for a student in a 3-bedroom apartment,38544630,Vincent,,Ixelles,50.8193,4.38518,Private room,40,15,2,2021-07-31,0.09,8,12,1,
44301175,Appartement entre les parcs,49165474,Jonathan,,Forest,50.82333,4.33144,Entire home/apt,74,3,0,,,1,0,0,
44301774,Lovely room + ensuite bathroom in great apartment.,30824118,Benoit,,Saint-Josse-ten-Noode,50.85584,4.36816,Private room,60,2,1,2020-07-26,0.04,1,0,0,
44328194,Guest House Les Grands Arbres - Hotel de maître.,10987340,Jean-Louis,,Watermael-Boitsfort,50.7957,4.41065,Private room,159,1,11,2022-03-27,0.49,1,309,5,
44331866,Quiet room in an urban jungle,201733613,Jules,,Molenbeek-Saint-Jean,50.86467,4.33477,Private room,48,2,5,2021-11-14,0.57,1,118,5,
44334950,"Venez à Bourse, Grand Place, près de vous.",357654918,Noêmia,,Bruxelles,50.8432,4.34694,Entire home/apt,51,2,39,2022-06-12,4.02,1,150,39,
44336243,Quiet room with a double bed (140x200cm),47619282,Midori,,Woluwe-Saint-Lambert,50.84869,4.44453,Private room,30,4,36,2022-06-03,1.58,2,50,17,
44347025,Cosy appart.,47871719,Elvis,,Uccle,50.79479,4.32078,Entire home/apt,91,2,4,2022-06-06,0.19,1,361,3,
44355537,Duplex calme et cosy à proximité de tout intérêt !,24456997,Marie,,Saint-Gilles,50.83199,4.34678,Entire home/apt,55,3,0,,,1,12,0,
44359793,Nice cozy appartement Roosevelt / Cambre / Ixelles,73404219,Tanguy,,Bruxelles,50.79938,4.39671,Entire home/apt,85,2,10,2022-06-13,1.28,1,174,10,
44373536,Comfy 1 BDR apartment - Bxl center,19293722,Pauline Et Elliot,,Bruxelles,50.85229,4.35114,Entire home/apt,85,5,30,2022-05-29,1.32,40,46,19,
44373592,Superb spacious Studio - City Center,19293722,Pauline Et Elliot,,Bruxelles,50.85236,4.3531,Entire home/apt,75,5,23,2022-05-10,1.06,40,56,16,
44377629,Regular lovely flat - Schuman/Ambiorix area,152428621,Simon,,Bruxelles,50.84702,4.38664,Entire home/apt,45,4,5,2020-11-28,0.22,1,0,0,
44400087,Chambre double dans un loft spacieux,350524247,Antony,,Bruxelles,50.87011,4.36246,Private room,29,2,9,2022-06-07,0.40,1,26,7,
44404064,"Splendid Duplex, Bruxelles (Merode)",15083582,Florence,,Woluwe-Saint-Lambert,50.84368,4.40185,Entire home/apt,100,2,0,,,1,358,0,
44409854,"Appartement d'architecte, remis à neuf,  65m2",20277451,Michel Et Nicole,,Schaerbeek,50.85558,4.38128,Entire home/apt,75,3,8,2022-03-02,0.40,1,242,5,
44410346,Cosy bedroom in fully renovated house,67272281,Sebastien,,Ixelles,50.83092,4.37493,Private room,55,2,0,,,1,165,0,
44411571,Room on the Roof,171237823,Lola,,Molenbeek-Saint-Jean,50.8499,4.31556,Private room,40,2,8,2022-05-08,0.36,1,126,4,
44422873,Amazing brand new studio - perfect loc ! 0,1019576,Pauline,,Schaerbeek,50.8572,4.38902,Entire home/apt,55,3,45,2022-05-29,1.99,7,143,28,
44437929,Big rooftop apartment in the heart of Brussels,34503435,Tom,,Bruxelles,50.84229,4.34372,Entire home/apt,96,3,26,2022-05-29,1.16,1,99,13,
44439905,𝗔𝗽𝗽𝗮𝗿𝘁 𝟭𝗯𝗲𝗱𝗿𝗼𝗼𝗺 𝗕𝗿𝘂𝘀𝘀𝗲𝗹𝘀 𝗰𝗲𝗻𝘁𝗲𝗿 𝗷𝗮𝗰𝘂𝘇𝘇𝗶 𝗶𝗻 𝗼𝗽𝘁𝗶𝗼𝗻,84837460,C,,Bruxelles,50.86397,4.35282,Entire home/apt,68,1,171,2022-05-25,7.89,7,338,90,
44443713,Brussels downtown with terrace,348409606,Johan,,Uccle,50.80158,4.32692,Entire home/apt,95,2,18,2022-06-02,0.80,2,318,13,
44445214,Grand appartement au calme avec terrasse,23248003,Daphné,,Uccle,50.8018,4.3495,Entire home/apt,75,2,0,,,1,0,0,
44445784,Appartement lumineux avec vue sur la nature,316134676,Giuseppina,,Uccle,50.77707,4.33355,Entire home/apt,150,28,10,2021-09-30,0.48,1,110,2,
44447359,Superbe appart-studio près du quartier européen,11120802,Sandrine,,Etterbeek,50.83566,4.40361,Entire home/apt,65,4,15,2022-05-31,0.68,1,344,9,
44454697,Petite chambre dans colocation 3 personnes,194372286,Omar,,Bruxelles,50.87218,4.3617,Private room,20,6,7,2022-06-10,0.31,1,2,2,
44456314,"Rent ROOM in New FLAT,Etterbeek,Thieffry M.station",213322271,Duygu,,Etterbeek,50.83161,4.39685,Private room,51,3,1,2021-10-01,0.12,5,319,1,
44457086,3BR NATO & EU Apartment -Free Parking/Luggage Room,1006241,Camila,,Schaerbeek,50.85055,4.40254,Entire home/apt,136,2,50,2022-06-07,2.80,30,216,48,
44457596,Bright studio with wooden floor at 3rd level,38544630,Vincent,,Ixelles,50.81978,4.38478,Entire home/apt,41,15,1,2020-09-01,0.05,8,12,0,
44460032,Duplex de charme dans une résidence de standing,334705277,Marion,,Uccle,50.80541,4.37055,Entire home/apt,110,2,17,2022-04-11,1.13,1,53,12,
44467679,The mini loft 💫 49m Avenue Louise,82017346,Josephine Steph,,Bruxelles,50.82058,4.36978,Entire home/apt,75,25,4,2022-03-31,0.53,2,228,4,
44471954,Brussels contactless apartment with all amenities,359460101,Stein,,Koekelberg,50.86477,4.31927,Entire home/apt,120,1,20,2022-06-08,0.96,4,318,16,
44498116,Grand appartement à deux pas des quartiers animés!,13119154,Kelly,,Forest,50.81518,4.33863,Entire home/apt,50,2,9,2022-06-03,0.41,2,322,5,
44502067,STUDIO & Terrasse / Quartier Européen BXL (1000),33418363,Marc,,Bruxelles,50.84506,4.38864,Entire home/apt,55,5,6,2021-10-24,0.29,2,62,3,
44510833,"Rent STUDIO(new), Etterbeek, Thieffry M.station",213322271,Duygu,,Etterbeek,50.83348,4.39539,Entire home/apt,107,3,1,2021-09-12,0.11,5,365,1,
44512411,Cozy room with a private Bathroom- EU district,65268643,Mel,,Schaerbeek,50.84654,4.39542,Private room,50,1,28,2022-03-29,1.24,2,268,22,
44516978,Private &equipped studio in quiet area near center,172802925,Kamilia Et Olivier,,Woluwe-Saint-Lambert,50.84839,4.44235,Entire home/apt,50,1,7,2020-12-05,0.31,1,0,0,
44521169,Flat Sympa II,36249103,Gilles,,Bruxelles,50.84942,4.35367,Entire home/apt,65,1,51,2022-05-29,2.34,5,80,50,
44526517,5min from Midi - sunny condo!,87634825,Claude Noelle,,Forest,50.80697,4.31997,Entire home/apt,52,1,11,2021-01-10,0.50,10,165,0,
44526829,situé à Uccle ( proximité bois Cambre et Louise),360151865,Rans,,Uccle,50.81272,4.35576,Private room,45,4,1,2022-06-08,1,1,177,1,
44529864,Chambre &salle de bain privée près du centre ville,82895655,May,,Molenbeek-Saint-Jean,50.85485,4.32205,Private room,38,1,7,2021-10-22,0.53,1,0,6,
44530782,Brussels Charming EU Residence,172298771,Yann,,Bruxelles,50.84531,4.37847,Entire home/apt,182,3,13,2022-03-14,0.63,28,329,9,
44532432,Appartement 1 chambre avec terrasse 7ème étage,42920976,Sam-Kelly,,Evere,50.86358,4.41118,Entire home/apt,63,20,1,2021-04-21,0.07,2,321,0,
44532550,"Feel home Lonely Planet Apartment in EU, Brussels",360209741,Marc,,Bruxelles,50.844727,4.384869,Entire home/apt,82,2,33,2022-06-05,1.51,3,80,27,
44535150,Experience the Saint Gilles way of living,252317070,Emily-Brooks,,Saint-Gilles,50.82443,4.34053,Entire home/apt,95,2,5,2021-08-12,0.41,1,0,4,
44545943,"Grand Place - Plants, a bath and a big terrace.",268550210,Jeremy,,Bruxelles,50.84308,4.35185,Entire home/apt,70,1,39,2021-11-19,1.80,1,0,16,
44564968,★ 1 Bedroom Apartment in the Heart of Brussels ★,19293722,Pauline Et Elliot,,Bruxelles,50.85241,4.35347,Entire home/apt,75,5,30,2022-05-31,1.46,40,45,22,
44565345,"High standard , close to transport and restaurants",359460101,Stein,,Koekelberg,50.86477,4.31927,Entire home/apt,120,1,8,2022-04-18,0.38,4,327,6,
44573279,Penthouse très lumineux avec terrasse et garage,360718783,Ismet,,Bruxelles,50.89525,4.39342,Entire home/apt,55,30,7,2021-04-04,0.31,1,1,0,
44585551,Jourdan House,341104866,Stéphanie,,Etterbeek,50.83657,4.3868,Entire home/apt,482,1,8,2022-05-15,0.70,2,306,8,
44602962,Brussels Room in big bright house (Shared house),25658873,Elisson,,Bruxelles,50.8507,4.33939,Private room,35,2,11,2021-05-24,0.49,1,2,0,
44606328,Appart cosy situé à 1min de la Grand place - idéal,361004845,Enrico,,Bruxelles,50.84721,4.35525,Entire home/apt,70,21,39,2022-05-14,1.77,1,24,27,
44613009,Nicely furnished apartment in downtown Brussels,361060920,Geraldine,,Bruxelles,50.85556,4.34635,Entire home/apt,60,183,0,,,1,350,0,
44623840,Lightfull appartment in the heart of Brussels,76758543,Lucien,,Ixelles,50.82582,4.37691,Entire home/apt,44,2,5,2021-08-24,0.23,1,8,1,
44636839,Comme chez soi,308494485,Boussad,,Ganshoren,50.87182,4.30289,Entire home/apt,59,4,21,2022-05-27,0.94,1,244,12,
44642084,Beautiful apartment near ULB & Bois de la Cambre,361342170,Amir,,Ixelles,50.80321,4.39311,Entire home/apt,110,4,9,2021-12-26,0.44,1,12,3,
44657348,Private room with view close to the center,74115948,Mohamed Amine,,Schaerbeek,50.8619,4.36103,Private room,55,2,14,2022-05-09,0.65,2,0,11,
44661415,Grønt åndehul 3 mins gang fra Europa-parlamentet,269694166,Bibi,,Ixelles,50.83676,4.36912,Entire home/apt,141,2,3,2021-11-01,0.18,1,45,1,
44741062,Petit studio luxe et grand jardin,92951269,Isabelle,,Saint-Gilles,50.82409,4.35495,Entire home/apt,70,10,0,,,1,0,0,
44778919,Studio - Real Bed/Washer/Free Parking/Luggage Room,1006241,Camila,,Schaerbeek,50.84869,4.40037,Entire home/apt,83,2,40,2022-06-11,3.34,30,298,40,
44824838,Modern Duplex City Center Apartment with Terrace,78064287,Guillaume,,Ixelles,50.83467,4.36268,Entire home/apt,114,2,21,2022-06-05,0.96,1,10,18,
44844355,Cosy rooftop duplex,7200224,Simon,,Anderlecht,50.83986,4.32802,Entire home/apt,70,5,12,2022-05-30,0.66,1,31,10,
44844930,Very nice furnisched apartment Gray 105/0,48305343,Roger,,Ixelles,50.8232,4.37553,Entire home/apt,50,180,0,,,13,165,0,
44927145,Cosy Apartment,29572074,Loïc,,Etterbeek,50.83154,4.38187,Entire home/apt,80,2,10,2021-08-15,0.46,1,26,2,
44936247,Superbe appart zen et cosy face au parc de Forest,192482526,Elise,,Forest,50.82118,4.33075,Entire home/apt,66,2,55,2022-06-10,2.52,2,87,44,
44957618,"Beautiful Dreamworld Apartment in EU, Brussels",360209741,Marc,,Bruxelles,50.844727,4.384869,Entire home/apt,88,2,61,2022-06-04,2.78,3,196,42,
44982357,Z NOTRE DAME 2,11409179,Coco,,Bruxelles,50.84646,4.34715,Entire home/apt,93,1,4,2021-06-27,0.20,13,286,1,
44983659,A beautiful master bedroom with private bathroom,141265089,Nadia,,Woluwe-Saint-Pierre,50.83699,4.40807,Private room,54,2,40,2022-06-14,2.40,1,115,39,
44994186,BRAND NEW ! EU District - Business/Exploration,355012792,Jean-Marc,,Bruxelles,50.84839,4.38756,Entire home/apt,73,2,32,2022-05-26,1.47,12,87,27,
44994210,"Short, mid or long term rentals - European Lodging",355012792,Jean-Marc,,Bruxelles,50.84811,4.38799,Entire home/apt,73,2,56,2022-05-26,2.56,12,39,46,
44994239,EU district - Fully furnished - Easy Come Easy Go,355012792,Jean-Marc,,Bruxelles,50.84681,4.3894,Entire home/apt,75,2,49,2022-05-29,2.26,12,39,39,
44994286,Trip Getaway - Enjoy the BEST of European Capital,355012792,Jean-Marc,,Bruxelles,50.84746,4.38948,Entire home/apt,73,2,41,2022-05-31,1.96,12,41,35,
44994321,On top of BXL - Explore our Capital from this base,355012792,Jean-Marc,,Bruxelles,50.84626,4.38756,Entire home/apt,76,2,47,2022-05-29,2.23,12,47,37,
45017230,Cosy appartment in Etterbeek,363330645,Ahmed,,Etterbeek,50.8293,4.38306,Entire home/apt,81,2,12,2022-05-22,1.33,1,57,12,
45047950,Lovely Airbnb - Perfectly located - Low prices,355012792,Jean-Marc,,Saint-Gilles,50.83076,4.34265,Entire home/apt,40,2,44,2022-03-21,2.06,12,2,29,
45053246,CHAMBRE DANS BEL APPARTEMENT PROCHE PLACE FLAGEY,23770458,Margot,,Ixelles,50.8312,4.36701,Private room,65,1,2,2022-03-27,0.72,1,0,2,
45062331,Amazing Roof Top Apartment Brussels- Fantasy Land,360209741,Marc,,Bruxelles,50.844727,4.384869,Entire home/apt,234,1,4,2021-01-02,0.19,3,0,0,
45064343,Chouette appartement sur Bruxelles,72111260,Kassoum,,Schaerbeek,50.85687,4.3831,Entire home/apt,177,1,10,2021-08-29,0.55,1,357,5,
45082415,ROOM in Completely New FLAT/Collocation/Etterbeek,213322271,Duygu,,Etterbeek,50.83232,4.39551,Private room,57,3,0,,,5,291,0,
45087648,Self check-in studio: Netflix & 10mn ->Grand-Place,363967425,Elliot,,Bruxelles,50.85557,4.35185,Entire home/apt,110,1,127,2022-05-21,5.84,4,130,59,
45088287,Self Check-In studio & Netflix & 10min→grand place,363967425,Elliot,,Bruxelles,50.85567,4.3513,Entire home/apt,112,2,48,2022-01-26,2.18,4,124,18,
45088484,self check-in - Smart TV-Netflix-10min→Grand place,363967425,Elliot,,Bruxelles,50.85561,4.35187,Entire home/apt,112,1,92,2022-05-28,4.18,4,235,52,
45099546,Rooftop with breathtaking view of the Grand Place,276585064,Charlotte,,Bruxelles,50.84798,4.35394,Entire home/apt,90,2,3,2022-05-01,0.43,21,158,3,
